last_name,BB,HR,HP,FC,id,first_name,ROE,PA,TB,IBB,AB,D,H,K,team,S,T,SLG,OBP,OPS,SH,Year,AVG,SF
Rodriguez,23,7,3,0,rodri001,Ivan,1,433,157,2,405,20,110,66,NYA,80,3,0.388,0.314,0.702,3,2008,0.272,2
Willits,21,0,0,0,willr004,Reggie,1,143,25,0,120,4,21,26,ANA,17,0,0.208,0.294,0.502,5,2008,0.175,2
Lowrie,35,2,1,0,lowrj001,Jed,1,315,104,0,271,25,67,67,BOS,37,3,0.384,0.327,0.711,2,2008,0.247,8
Washburn,0,0,0,0,washj001,Jarrod,1,6,0,0,6,0,0,2,SEA,0,0,0.0,0.0,0.0,0,2008,0.0,0
Kotsay,32,6,0,0,kotsm001,Mark,3,438,162,3,405,25,111,45,BOS,76,4,0.4,0.326,0.726,1,2008,0.274,1
Volquez,0,0,0,0,volqe001,Edinson,3,77,6,0,77,0,6,31,CIN,6,0,0.078,0.078,0.156,8,2008,0.078,0
Gabbard,0,0,0,0,gabbk001,Kason,0,4,1,0,4,0,1,1,TEX,1,0,0.25,0.25,0.5,0,2008,0.25,0
Thurston,0,0,1,0,thurj001,Joe,0,9,0,0,8,0,0,1,BOS,0,0,0.0,0.111,0.111,0,2008,0.0,0
Ellsbury,41,9,7,0,ellsj001,Jacoby,5,616,218,2,565,22,155,80,BOS,117,7,0.386,0.33,0.716,4,2008,0.274,3
Saccomanno,0,1,0,0,saccm001,Mark,1,11,6,0,10,1,2,3,HOU,0,0,0.6,0.2,0.8,0,2008,0.2,0
Romero,3,1,1,0,romea001,Alex,2,144,46,0,139,8,31,19,ARI,20,2,0.331,0.243,0.574,2,2008,0.223,1
Johnson,33,5,4,0,johnn001,Nick,3,148,47,4,110,8,24,25,WAS,11,0,0.427,0.412,0.839,0,2008,0.218,1
Keppinger,30,3,2,0,keppj001,Jeff,2,511,159,3,474,24,122,22,CIN,93,2,0.335,0.301,0.636,6,2008,0.257,5
Martinez,0,0,0,0,martp001,Pedro,1,53,7,0,53,1,6,15,NYN,5,0,0.132,0.113,0.245,7,2008,0.113,0
Cruz,17,7,1,0,cruzn002,Nelson,0,132,70,2,114,9,38,27,TEX,21,1,0.614,0.424,1.038,0,2008,0.333,0
Ortiz,70,23,1,0,ortid001,David,2,492,211,12,418,30,110,71,BOS,56,1,0.505,0.368,0.873,1,2008,0.263,3
Pineiro,3,0,0,0,pinej001,Joel,0,60,8,0,57,3,5,35,SLN,2,0,0.14,0.133,0.273,3,2008,0.088,0
Anderson,29,15,1,0,andeg001,Garret,7,596,241,6,560,27,163,74,ANA,118,3,0.43,0.324,0.754,0,2008,0.291,6
Hessman,2,5,2,0,hessm001,Mike,0,31,24,0,27,1,8,9,DET,2,0,0.889,0.387,1.276,0,2008,0.296,0
Hafner,26,5,5,0,hafnt001,Travis,0,235,64,6,200,10,39,54,CLE,24,0,0.32,0.299,0.619,0,2008,0.195,3
Cotts,0,0,0,0,cottn001,Neal,0,1,0,0,1,0,0,1,CHN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Howry,0,0,0,0,howrb001,Bob,0,1,0,0,1,0,0,1,CHN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Stansberry,2,0,0,0,stanc001,Craig,0,18,7,0,16,1,6,3,SDN,5,0,0.438,0.444,0.882,0,2008,0.375,0
Buscher,19,4,0,0,buscb001,Brian,1,252,85,0,225,9,64,42,MIN,51,0,0.378,0.331,0.709,0,2008,0.284,7
Dickerson,17,6,2,0,dickc001,Chris,0,121,62,0,102,9,31,33,CIN,14,2,0.608,0.413,1.021,1,2008,0.304,0
Pie,7,1,2,0,pie-f001,Felix,0,94,27,0,84,2,20,29,CHN,16,1,0.321,0.309,0.63,0,2008,0.238,1
Arias,7,0,2,0,ariaj001,Joaquin,2,121,45,0,112,7,32,12,TEX,22,3,0.402,0.339,0.741,1,2008,0.286,0
Santiago,22,4,5,0,santr002,Ramon,2,161,57,0,134,6,35,17,DET,23,2,0.425,0.385,0.81,5,2008,0.261,0
Lieber,0,0,0,0,liebj001,Jon,0,7,0,0,7,0,0,4,CHN,0,0,0.0,0.0,0.0,1,2008,0.0,0
Utley,64,33,27,0,utlec001,Chase,5,714,325,14,615,41,177,102,PHI,99,4,0.528,0.375,0.903,1,2008,0.288,8
Byrd,0,0,0,0,byrdp001,Paul,0,5,0,0,5,0,0,2,CLE,0,0,0.0,0.0,0.0,0,2008,0.0,0
O'Connor,0,0,0,0,oconm001,Michael,0,2,0,0,2,0,0,1,WAS,0,0,0.0,0.0,0.0,0,2008,0.0,0
Rodriguez,13,0,0,0,rodrl002,Luis,1,235,71,0,219,11,58,13,SDN,46,1,0.324,0.302,0.626,7,2008,0.265,3
Nelson,1,0,0,0,nelsb002,Brad,0,8,4,0,7,2,2,0,MIL,0,0,0.571,0.375,0.946,0,2008,0.286,0
Estrada,1,0,1,0,estrj001,Johnny,1,55,9,0,53,0,9,4,WAS,9,0,0.17,0.2,0.37,0,2008,0.17,0
Gonzalez,41,8,0,0,gonzl001,Luis,1,392,141,1,346,26,89,43,FLO,54,1,0.408,0.332,0.74,0,2008,0.257,5
Thatcher,0,0,0,0,thatj001,Joe,0,1,0,0,1,0,0,1,SDN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Marshall,0,0,0,0,marss002,Sean,0,15,5,0,15,0,5,7,CHN,5,0,0.333,0.333,0.666,0,2008,0.333,0
Sandoval,1,0,0,0,sandf001,Freddy,0,7,1,0,6,0,1,0,ANA,1,0,0.167,0.286,0.453,0,2008,0.167,0
Conrad,0,0,0,0,conrb001,Brooks,0,19,4,0,19,1,3,9,OAK,2,0,0.211,0.158,0.369,0,2008,0.158,0
Wells,0,0,0,0,wellk001,Kip,0,7,0,0,7,0,0,3,KCA,0,0,0.0,0.0,0.0,1,2008,0.0,0
Reineke,0,0,0,0,reinc001,Chad,0,6,1,0,6,0,1,4,SDN,1,0,0.167,0.167,0.334,0,2008,0.167,0
Feliz,33,14,0,0,felip001,Pedro,6,467,171,3,432,19,106,53,PHI,71,2,0.396,0.298,0.694,3,2008,0.245,2
Jones,14,1,1,0,jonej003,Jacque,1,137,24,1,119,2,17,26,FLO,13,1,0.202,0.234,0.436,0,2008,0.143,3
Happ,0,0,0,0,happj001,J.A.,0,11,0,0,11,0,0,4,PHI,0,0,0.0,0.0,0.0,2,2008,0.0,0
Boggs,44,8,3,0,boggb001,Brandon,0,334,113,1,284,17,64,89,TEX,35,4,0.398,0.332,0.73,1,2008,0.225,3
Hoover,2,0,0,0,hoovp001,Paul,0,41,9,1,39,1,8,16,FLO,7,0,0.231,0.244,0.475,0,2008,0.205,0
Schneider,42,9,1,0,schnb001,Brian,4,388,123,9,343,10,86,51,NYN,67,0,0.359,0.332,0.691,4,2008,0.251,2
Mackowiak,8,1,1,0,mackr001,Rob,0,64,11,0,54,1,7,17,WAS,5,0,0.204,0.25,0.454,0,2008,0.13,1
Vizquel,24,0,0,0,vizqo001,Omar,2,309,71,9,282,10,59,28,SFN,48,1,0.252,0.269,0.521,7,2008,0.209,3
Laffey,0,0,0,0,laffa001,Aaron,0,2,1,0,2,0,1,0,CLE,1,0,0.5,0.5,1.0,0,2008,0.5,0
Montero,19,5,2,0,montm001,Miguel,1,208,80,3,186,16,47,48,ARI,25,1,0.43,0.327,0.757,1,2008,0.253,1
Giambi,76,32,22,0,giamj001,Jason,2,571,230,5,464,19,113,108,NYA,61,1,0.496,0.37,0.866,0,2008,0.244,9
Valdez,0,0,0,0,valdm003,Merkin,0,2,0,0,2,0,0,0,SFN,0,0,0.0,0.0,0.0,1,2008,0.0,0
Bruce,33,21,4,0,brucj001,Jay,3,450,187,1,411,17,105,106,CIN,66,1,0.455,0.316,0.771,0,2008,0.255,2
Youkilis,62,29,12,0,youkk001,Kevin,7,627,306,7,544,43,168,105,BOS,92,4,0.562,0.386,0.948,0,2008,0.309,9
Bay,80,31,4,0,bay-j001,Jason,13,674,301,4,582,35,165,134,PIT,95,4,0.517,0.369,0.886,0,2008,0.284,8
Parra,2,0,0,0,parrm001,Manny,0,61,19,0,59,5,12,18,MIL,6,1,0.322,0.23,0.552,3,2008,0.203,0
Perez,0,0,0,0,peret003,Tomas,1,10,2,0,10,0,2,2,HOU,2,0,0.2,0.2,0.4,0,2008,0.2,0
Sammons,5,1,0,0,sammc001,Clint,0,59,11,0,54,0,8,12,ATL,7,0,0.204,0.22,0.424,0,2008,0.148,0
Helton,61,7,1,0,heltt001,Todd,2,359,116,8,297,16,79,48,COL,56,0,0.391,0.393,0.784,0,2008,0.266,0
Schumaker,47,8,2,0,schus001,Skip,4,598,219,2,548,22,163,59,SLN,128,5,0.4,0.355,0.755,4,2008,0.297,1
Tolbert,7,0,0,0,tolbm001,Matt,2,126,44,0,118,6,32,19,MIN,23,3,0.373,0.31,0.683,2,2008,0.271,1
Gonzalez,8,1,1,0,gonza005,Alberto,0,114,37,0,105,8,26,14,WAS,17,0,0.352,0.307,0.659,2,2008,0.248,0
Gonzalez,6,1,0,0,gonza004,Andy,0,30,8,0,24,0,5,5,CLE,4,0,0.333,0.367,0.7,0,2008,0.208,0
Jackson,58,12,9,0,jackc002,Conor,8,615,241,3,545,31,162,61,ARI,113,6,0.442,0.372,0.814,1,2008,0.297,3
Hart,0,0,0,0,hartk001,Kevin,0,5,0,0,5,0,0,2,CHN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Gonzalez,74,36,7,0,gonza003,Adrian,1,702,314,18,618,32,172,141,SDN,103,1,0.508,0.36,0.868,0,2008,0.278,3
Hayhurst,1,0,0,0,hayhd001,Dirk,0,4,0,0,3,0,0,3,SDN,0,0,0.0,0.25,0.25,0,2008,0.0,0
Garland,1,0,0,0,garlj001,Jon,0,3,0,0,2,0,0,0,ANA,0,0,0.0,0.333,0.333,0,2008,0.0,0
Perez,4,0,0,0,pereo002,Oliver,1,74,7,0,70,1,6,23,NYN,5,0,0.1,0.135,0.235,7,2008,0.086,0
Villone,0,0,0,0,villr001,Ron,0,1,0,0,1,0,0,1,SLN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Bailey,0,0,0,0,bailh001,Homer,0,14,2,0,14,1,1,5,CIN,0,0,0.143,0.071,0.214,2,2008,0.071,0
Richar,0,0,0,0,richd001,Danny,0,37,10,0,37,2,8,8,CIN,6,0,0.27,0.216,0.486,1,2008,0.216,0
Norton,33,7,0,0,nortg001,Greg,3,220,82,4,187,12,49,44,SEA,30,0,0.439,0.373,0.812,0,2008,0.262,0
Erstad,14,4,2,0,erstd001,Darin,4,345,117,3,327,16,89,67,HOU,69,0,0.358,0.304,0.662,2,2008,0.272,2
Fiorentino,0,0,0,0,fiorj001,Jeffrey,0,1,1,0,1,0,1,0,OAK,1,0,1.0,1.0,2.0,0,2008,1.0,0
Kotchman,35,14,9,0,kotcc001,Casey,5,574,215,5,527,28,143,38,ATL,100,1,0.408,0.326,0.734,0,2008,0.271,3
Freel,8,0,1,0,freer001,Ryan,1,146,47,0,136,8,39,18,CIN,31,0,0.346,0.329,0.675,2,2008,0.287,1
Prado,21,2,1,0,pradm001,Martin,2,258,105,0,234,18,73,29,ATL,49,4,0.449,0.368,0.817,2,2008,0.312,2
Broxton,1,0,0,0,broxj001,Jonathan,0,3,0,0,2,0,0,0,LAN,0,0,0.0,0.333,0.333,0,2008,0.0,0
Byrdak,0,0,0,0,byrdt001,Tim,0,6,1,0,6,0,1,2,HOU,1,0,0.167,0.167,0.334,0,2008,0.167,0
Lind,16,9,2,0,linda001,Adam,3,354,143,3,332,16,92,59,TOR,63,4,0.431,0.311,0.742,1,2008,0.277,4
Villanueva,1,0,0,0,villc001,Carlos,0,24,2,0,23,0,2,8,MIL,2,0,0.087,0.125,0.212,3,2008,0.087,0
Konerko,65,22,7,0,konep001,Paul,1,518,192,4,442,19,105,80,CHA,63,1,0.434,0.342,0.776,0,2008,0.238,4
Davis,0,0,0,0,davij005,Jason,0,8,0,0,8,0,0,4,PIT,0,0,0.0,0.0,0.0,0,2008,0.0,0
Carroll,34,1,9,0,carrj001,Jamey,6,412,120,0,367,13,96,63,CLE,78,4,0.327,0.337,0.664,10,2008,0.262,2
Ransom,6,4,1,0,ransc001,Cody,1,52,28,0,45,3,13,12,NYA,6,0,0.622,0.385,1.007,1,2008,0.289,0
Sweeney,38,5,3,0,sweer001,Ryan,5,441,147,3,394,18,110,67,OAK,85,2,0.373,0.342,0.715,2,2008,0.279,6
Bynum,5,0,1,0,bynuf001,Freddie,0,123,25,0,117,3,20,30,BAL,16,1,0.214,0.211,0.425,3,2008,0.171,0
Duran,7,3,2,0,durag001,German,0,164,50,0,154,6,33,32,TEX,23,1,0.325,0.256,0.581,5,2008,0.214,1
Votto,59,24,2,0,vottj001,Joey,4,590,266,9,527,32,156,101,CIN,97,3,0.505,0.368,0.873,0,2008,0.296,2
Myrow,2,1,0,0,myrob001,Brian,0,25,6,0,22,0,3,5,SDN,2,0,0.273,0.2,0.473,0,2008,0.136,1
Ryan,5,2,0,0,ryand001,Dusty,0,51,22,0,45,2,14,13,DET,10,0,0.489,0.373,0.862,0,2008,0.311,1
Pinto,1,0,0,0,pintr001,Renyel,0,6,0,0,5,0,0,1,FLO,0,0,0.0,0.167,0.167,2,2008,0.0,0
Cash,18,3,0,0,cashk001,Kevin,0,163,48,1,143,7,32,49,BOS,22,0,0.336,0.307,0.643,0,2008,0.224,2
Burrell,102,33,1,0,burrp001,Pat,1,651,272,8,542,33,134,136,PHI,65,3,0.502,0.364,0.866,0,2008,0.247,6
Phillips,39,21,5,0,philb001,Brandon,10,614,247,6,564,24,146,92,CIN,94,7,0.438,0.309,0.747,0,2008,0.259,6
Molina,12,3,6,0,molij001,Jose,1,306,84,0,285,17,58,50,NYA,38,0,0.295,0.248,0.543,8,2008,0.204,3
Aybar,32,10,4,0,aybaw001,Willy,3,364,133,3,327,17,82,44,TBA,53,2,0.407,0.324,0.731,1,2008,0.251,1
Cedeno,18,2,1,0,ceder002,Ronny,6,237,76,2,218,12,58,41,CHN,44,0,0.349,0.325,0.674,1,2008,0.266,0
Rohlinger,1,0,0,0,rohlr001,Ryan,0,33,6,0,32,1,3,8,SFN,1,1,0.188,0.121,0.309,0,2008,0.094,0
Nixon,6,1,0,0,nixot001,Trot,1,41,10,1,35,1,6,9,NYN,4,0,0.286,0.293,0.579,0,2008,0.171,0
Tatis,29,11,3,0,tatif001,Fernando,3,307,132,3,274,16,81,59,NYN,53,1,0.482,0.368,0.85,0,2008,0.296,1
Ramirez,18,21,3,0,ramia003,Alexei,11,517,228,3,492,22,139,61,CHA,94,2,0.463,0.309,0.772,4,2008,0.283,4
Ramirez,73,27,11,0,ramia001,Aramis,3,645,287,7,555,44,160,89,CHN,88,1,0.517,0.378,0.895,0,2008,0.288,6
Berroa,20,1,4,0,berra001,Angel,3,262,70,4,238,13,52,41,LAN,37,1,0.294,0.29,0.584,6,2008,0.218,0
Getz,0,0,0,0,getzc001,Chris,0,7,2,0,7,0,2,1,CHA,2,0,0.286,0.286,0.572,0,2008,0.286,0
Pagan,11,0,0,0,pagaa001,Angel,1,108,34,0,95,7,25,18,NYN,17,1,0.358,0.333,0.691,1,2008,0.263,2
Cruz,11,0,0,0,cruzj004,Jose,0,60,7,0,49,1,6,9,HOU,5,0,0.143,0.283,0.426,0,2008,0.122,0
Riggans,12,6,1,0,riggs001,Shawn,3,156,55,0,141,7,30,30,TBA,17,0,0.39,0.276,0.666,2,2008,0.213,2
Helms,17,5,5,0,helmw001,Wes,3,283,87,0,256,11,61,65,FLO,45,0,0.34,0.293,0.633,0,2008,0.238,5
Worrell,0,1,0,0,worrm001,Mark,0,2,4,0,2,0,1,0,SLN,0,0,2.0,0.5,2.5,0,2008,0.5,0
Gross,50,13,2,0,grosg002,Gabe,5,401,143,0,347,16,82,82,TBA,50,3,0.412,0.334,0.746,0,2008,0.236,2
Harris,49,13,3,0,harrw001,Willie,4,427,153,2,374,14,92,66,WAS,61,4,0.409,0.337,0.746,3,2008,0.246,1
Lincecum,5,0,0,0,linct001,Tim,1,87,14,0,82,1,11,32,SFN,9,1,0.171,0.184,0.355,6,2008,0.134,0
Rabelo,8,3,1,0,rabem001,Mike,3,125,32,0,113,1,22,24,FLO,18,0,0.283,0.248,0.531,1,2008,0.195,3
Castillo,50,3,2,0,castl001,Luis,4,368,91,2,314,7,73,35,NYN,62,1,0.29,0.34,0.63,7,2008,0.232,2
Crosby,47,7,0,0,crosb002,Bobby,3,607,194,0,558,39,132,96,OAK,85,1,0.348,0.295,0.643,0,2008,0.237,2
Damon,64,17,1,0,damoj001,Johnny,6,624,256,0,558,27,168,80,NYA,119,5,0.459,0.373,0.832,2,2008,0.301,1
Sullivan,0,0,1,0,sullc001,Cory,0,24,7,0,23,0,5,5,COL,4,1,0.304,0.25,0.554,0,2008,0.217,0
Moeller,7,1,4,0,moelc001,Chad,1,104,30,1,92,6,21,18,NYA,14,0,0.326,0.308,0.634,0,2008,0.228,1
Cabrera,56,8,1,0,cabro001,Orlando,6,742,245,1,676,33,186,71,CHA,144,1,0.362,0.327,0.689,3,2008,0.275,9
Kemp,46,18,1,0,kempm001,Matt,7,661,278,6,611,38,176,153,LAN,115,5,0.455,0.337,0.792,1,2008,0.288,3
Pena,6,1,0,0,penat002,Tony,5,239,47,2,231,4,38,49,KCA,32,1,0.203,0.184,0.387,2,2008,0.165,2
Hampson,0,0,0,0,hampj001,Justin,0,1,0,0,1,0,0,1,SDN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Cervenak,0,0,0,0,cervm001,Mike,1,13,2,0,13,0,2,5,PHI,2,0,0.154,0.154,0.308,0,2008,0.154,0
Lillibridge,3,1,1,0,lillb001,Brent,1,86,27,0,82,6,16,23,ATL,8,1,0.329,0.233,0.562,1,2008,0.195,0
Ambres,7,0,0,0,ambrc001,Chip,2,48,9,0,41,1,8,15,SDN,7,0,0.22,0.312,0.532,0,2008,0.195,0
Tiffee,0,0,1,0,tifft001,Terry,0,5,1,0,4,0,1,0,LAN,1,0,0.25,0.4,0.65,0,2008,0.25,0
Napoli,34,20,5,0,napom001,Mike,5,277,133,5,232,9,62,67,ANA,32,1,0.573,0.365,0.938,1,2008,0.267,6
Overbay,71,15,3,0,overl001,Lyle,4,631,228,3,549,32,147,114,TOR,98,2,0.415,0.352,0.767,1,2008,0.268,5
Harang,0,0,0,0,haraa001,Aaron,1,64,8,0,64,1,7,20,CIN,6,0,0.125,0.109,0.234,5,2008,0.109,0
Cannizaro,0,0,0,0,canna001,Andy,0,1,0,0,1,0,0,0,TBA,0,0,0.0,0.0,0.0,0,2008,0.0,0
Petit,0,0,0,0,petiy001,Yusmeiro,0,17,0,0,17,0,0,7,ARI,0,0,0.0,0.0,0.0,2,2008,0.0,0
Wells,29,20,3,0,wellv001,Vernon,9,470,212,5,431,22,128,43,TOR,85,1,0.492,0.34,0.832,0,2008,0.297,7
Slowey,0,0,0,0,slowk001,Kevin,0,8,3,0,8,1,2,1,MIN,1,0,0.375,0.25,0.625,0,2008,0.25,0
Lowe,0,0,0,0,lowem002,Mark,0,1,0,0,1,0,0,1,SEA,0,0,0.0,0.0,0.0,0,2008,0.0,0
Cook,2,0,0,0,cooka002,Aaron,0,93,15,0,91,1,14,20,COL,13,0,0.165,0.172,0.337,16,2008,0.154,0
Qualls,0,0,0,0,qualc001,Chad,0,2,0,0,2,0,0,1,ARI,0,0,0.0,0.0,0.0,0,2008,0.0,0
Barmes,17,11,2,0,barmc001,Clint,4,421,184,0,401,25,114,68,COL,72,6,0.459,0.316,0.775,4,2008,0.284,1
Bowen,4,1,1,0,bower002,Rob,3,100,26,0,95,5,16,38,OAK,9,1,0.274,0.21,0.484,2,2008,0.168,0
Sampson,1,0,0,0,sampc001,Chris,0,29,3,0,28,0,3,9,HOU,3,0,0.107,0.138,0.245,3,2008,0.107,0
Miles,23,4,0,0,milea001,Aaron,5,414,151,2,390,15,120,37,SLN,99,2,0.387,0.345,0.732,5,2008,0.308,1
Jorgensen,0,0,0,0,jorgr001,Ryan,0,1,0,0,1,0,0,0,MIN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Badenhop,0,0,0,0,badeb001,Burke,0,16,1,0,16,0,1,7,FLO,1,0,0.062,0.062,0.124,2,2008,0.062,0
Uggla,77,32,8,0,uggld001,Dan,7,618,273,6,530,37,138,167,FLO,68,1,0.515,0.361,0.876,0,2008,0.26,3
Litsch,0,0,0,0,litsj001,Jesse,0,3,0,0,3,0,0,0,TOR,0,0,0.0,0.0,0.0,0,2008,0.0,0
Marquis,3,2,0,0,marqj001,Jason,1,70,21,0,67,3,12,17,CHN,7,0,0.313,0.214,0.527,4,2008,0.179,0
Hernandez,0,0,0,0,hernm002,Michel,0,15,3,0,15,0,3,3,TBA,3,0,0.2,0.2,0.4,0,2008,0.2,0
Thompson,2,0,0,0,thomb002,Brad,0,20,3,0,18,0,3,6,SLN,3,0,0.167,0.25,0.417,3,2008,0.167,0
Hill,0,0,0,0,hillr001,Rich,0,7,0,0,7,0,0,2,CHN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Webb,1,0,0,0,webbb001,Brandon,0,94,14,0,93,4,10,30,ARI,6,0,0.151,0.117,0.268,13,2008,0.108,0
Cueto,2,0,1,0,cuetj001,Johnny,0,64,2,0,61,0,2,15,CIN,2,0,0.033,0.078,0.111,8,2008,0.033,0
Martin,90,13,5,0,martr004,Russell,3,650,219,8,553,25,155,81,LAN,117,0,0.396,0.385,0.781,0,2008,0.28,2
Burke,5,1,1,0,burkj003,Jamie,1,102,30,0,95,3,24,7,SEA,20,0,0.316,0.294,0.61,1,2008,0.253,1
Catalanotto,20,2,6,0,cataf001,Frank,3,281,99,0,254,23,68,28,TEX,42,1,0.39,0.335,0.725,3,2008,0.268,1
Fields,3,0,0,0,fielj001,Josh,0,34,6,0,31,1,5,16,CHA,4,0,0.194,0.235,0.429,0,2008,0.161,0
Ross,32,3,1,0,rossd001,David,2,188,50,4,154,9,32,38,CIN,20,0,0.325,0.346,0.671,6,2008,0.208,1
Varitek,52,13,6,0,varij001,Jason,2,482,152,3,422,20,93,119,BOS,60,0,0.36,0.313,0.673,0,2008,0.22,2
Matsui,37,9,3,0,matsh001,Hideki,3,376,143,6,336,17,99,46,NYA,73,0,0.426,0.37,0.796,0,2008,0.295,0
Matos,0,0,0,0,matoo001,Osiris,0,2,0,0,2,0,0,2,SFN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Teixeira,97,33,7,0,teixm001,Mark,7,692,317,13,581,41,177,93,ATL,103,0,0.546,0.406,0.952,0,2008,0.305,7
Izturis,29,1,6,0,iztuc001,Cesar,4,459,128,1,422,10,109,26,SLN,95,3,0.303,0.314,0.617,3,2008,0.258,2
Bard,18,1,1,0,bardj001,Josh,1,199,48,2,180,9,36,25,SDN,26,0,0.267,0.276,0.543,1,2008,0.2,0
Quintanilla,15,2,0,0,quino001,Omar,3,243,73,3,227,17,50,46,COL,31,0,0.322,0.267,0.589,8,2008,0.22,1
Romo,0,0,0,0,romos001,Sergio,0,1,0,0,1,0,0,0,SFN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Wilson,1,0,0,0,wilsb002,Bobby,0,7,1,0,6,0,1,3,ANA,1,0,0.167,0.286,0.453,0,2008,0.167,0
Drew,40,21,1,0,drews001,Stephen,8,671,307,6,623,44,178,108,ARI,102,11,0.493,0.326,0.819,3,2008,0.286,7
Salome,0,0,0,0,saloa001,Angel,0,3,0,0,3,0,0,1,MIL,0,0,0.0,0.0,0.0,0,2008,0.0,0
Furcal,20,5,1,0,furcr001,Rafael,0,163,82,0,142,12,51,16,LAN,32,2,0.577,0.442,1.019,0,2008,0.359,0
Jimenez,0,0,0,0,jimek001,Kelvin,0,3,0,0,3,0,0,1,SLN,0,0,0.0,0.0,0.0,0,2008,0.0,0
House,0,0,0,0,housj001,J.R.,0,3,0,0,3,0,0,1,HOU,0,0,0.0,0.0,0.0,0,2008,0.0,0
Smith,0,0,0,0,smitg002,Greg,0,4,1,0,4,0,1,1,OAK,1,0,0.25,0.25,0.5,1,2008,0.25,0
Nelson,0,0,0,0,nelsj002,Joe,0,1,0,0,1,0,0,0,FLO,0,0,0.0,0.0,0.0,0,2008,0.0,0
Theriot,73,1,3,0,therr001,Ryan,3,665,208,1,588,19,178,57,CHN,154,4,0.354,0.382,0.736,4,2008,0.303,1
Upton,54,15,4,0,uptoj001,Justin,3,419,165,6,358,19,89,120,ARI,49,6,0.461,0.351,0.812,0,2008,0.249,3
Casey,16,0,2,0,cases001,Sean,0,216,78,3,198,14,64,24,BOS,50,0,0.394,0.38,0.774,0,2008,0.323,0
Armas,0,0,0,0,armat002,Tony,0,3,0,0,3,0,0,0,NYN,0,0,0.0,0.0,0.0,0,2008,0.0,0
Jaso,0,0,0,0,jasoj001,John,0,10,2,0,10,0,2,2,TBA,2,0,0.2,0.2,0.4,0,2008,0.2,0
Bradley,80,22,9,0,bradm001,Milton,5,516,233,13,420,32,133,112,TEX,78,1,0.555,0.431,0.986,0,2008,0.317,6
Reyes,1,0,0,0,reyea002,Anthony,0,2,0,0,1,0,0,1,SLN,0,0,0.0,0.5,0.5,0,2008,0.0,0
Reyes,4,1,2,0,reyea003,Argenis,1,126,27,0,120,0,24,20,NYN,23,0,0.225,0.238,0.463,5,2008,0.2,0
Francoeur,39,11,10,0,franj004,Jeff,5,657,215,5,603,33,143,111,ATL,96,3,0.357,0.293,0.65,0,2008,0.237,4
Francis,0,0,0,0,franj003,Jeff,0,59,6,0,59,1,5,11,COL,4,0,0.102,0.085,0.187,10,2008,0.085,0
Balester,1,0,1,0,balec001,Collin,0,32,3,0,30,0,3,7,WAS,3,0,0.1,0.156,0.256,8,2008,0.1,0
Pena,1,0,0,0,penab002,Brayan,1,15,5,0,14,1,4,2,ATL,3,0,0.357,0.333,0.69,0,2008,0.286,0
Johjima,19,7,8,0,johjk001,Kenji,5,412,126,1,383,19,86,33,SEA,60,0,0.329,0.274,0.603,1,2008,0.225,2
Padilla,0,0,0,0,padiv001,Vicente,0,5,0,0,5,0,0,0,TEX,0,0,0.0,0.0,0.0,2,2008,0.0,0
Ramirez,0,0,0,0,ramir004,Ramon,0,10,1,0,10,0,1,3,CIN,1,0,0.1,0.1,0.2,0,2008,0.1,0
Gillaspie,2,0,0,0,gillc001,Conor,0,7,1,0,5,0,1,0,SFN,1,0,0.2,0.429,0.629,0,2008,0.2,0
Maddux,1,0,0,0,maddg002,Greg,0,68,6,0,67,0,6,15,SDN,6,0,0.09,0.103,0.193,6,2008,0.09,0
Volstad,0,0,0,0,volsc001,Chris,1,30,5,0,30,2,3,14,FLO,1,0,0.167,0.1,0.267,2,2008,0.1,0
Berkman,99,29,7,0,berkl001,Lance,1,665,314,18,554,46,173,103,HOU,94,4,0.567,0.42,0.987,0,2008,0.312,5
Tejada,24,13,6,0,tejam001,Miguel,3,669,262,4,636,38,179,71,HOU,125,3,0.412,0.312,0.724,1,2008,0.281,3
Ramirez,6,2,3,0,ramim003,Max,1,55,17,0,46,1,10,15,TEX,7,0,0.37,0.345,0.715,0,2008,0.217,0
Eaton,5,0,0,0,eatoa001,Adam,0,39,7,0,34,2,5,6,PHI,3,0,0.206,0.256,0.462,3,2008,0.147,0
Ojeda,26,0,10,0,ojeda001,Augie,1,277,69,2,240,9,56,24,ARI,45,2,0.287,0.332,0.619,4,2008,0.233,1
Maybin,3,0,0,0,maybc001,Cameron,0,37,18,0,34,2,16,8,FLO,14,0,0.529,0.514,1.043,1,2008,0.471,0
Marson,0,1,0,0,marsl001,Lou,0,4,5,0,4,0,2,2,PHI,1,0,1.25,0.5,1.75,0,2008,0.5,0
